_step,_runtime,global_step,_timestamp,train/episodes,train/episode_length,train/episode_return,train/world_model_loss,train/rewards_mean,train/epsilon,train/q_pred_mean,train/q_loss,eval/video,eval/successes_strict,eval/ep_len_mean,eval/success_strict_rate,eval/return_mean,eval_video/time_to_first_band_entry_mean,eval/time_to_first_band_entry_mean,eval_video/ep_len_mean,eval_video/return_mean,eval_video/success_reach_rate,eval_video/success_strict_rate,eval_video/band_visits_mean,eval/band_visits_mean,eval/success_reach_rate,eval_video/successes_strict,eval_video/successes_reach,eval/successes_reach
2856,13375.541328430176,393043,1778978393.5498085,2071.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
2857,13377.204025268555,393243,1778978395.2125053,2072.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
2858,13378.827519655228,393443,1778978396.8359997,2073.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
2859,13379.316478729248,393500,1778978397.3249588,,,,0.00024583228514529765,-0.009999999776482582,0.009999999776482582,-0.8195939660072327,2.415557861328125,,,,,,,,,,,,,,,,,
2860,13379.505681991577,393528,1778978397.514162,2074.0,85.0,0.15000000596046448,,,,,,,,,,,,,,,,,,,,,,
2861,13381.079748630524,393728,1778978399.0882287,2075.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
2862,13381.3435485363,393755,1778978399.3520286,2076.0,27.0,0.7300000190734863,,,,,,,,,,,,,,,,,,,,,,
2863,13382.950761795044,393955,1778978400.9592419,2077.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
2864,13383.380081892014,394000,1778978401.388562,,,,0.00049739726819098,-0.009999999776482582,0.009999999776482582,-0.8205768465995789,2.417891025543213,,,,,,,,,,,,,,,,,
2865,13384.597224712372,394155,1778978402.6057048,2078.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
2866,13386.297195672989,394355,1778978404.3056757,2079.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
2867,13387.539566040039,394500,1778978405.548046,,,,0.00021854258375242352,-0.009023437276482582,0.009999999776482582,-0.8198898434638977,2.420780897140503,,,,,,,,,,,,,,,,,
2868,13387.953328847885,394555,1778978405.961809,2080.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
2869,13389.582801103592,394755,1778978407.5912812,2081.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
2870,13391.153404951096,394955,1778978409.161885,2082.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
2871,13391.514170646667,395000,1778978409.5226507,,,,0.00033433164935559034,-0.009999999776482582,0.009999999776482582,-0.8186362385749817,2.4161088466644287,,,,,,,,,,,,,,,,,
2872,13392.797143220901,395155,1778978410.8056233,2083.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
2873,13394.455686807632,395355,1778978412.4641669,2084.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
2874,13395.727108955383,395500,1778978413.735589,,,,0.0006393606308847666,-0.009999999776482582,0.009999999776482582,-0.8199155330657959,2.407825469970703,,,,,,,,,,,,,,,,,
2875,13396.212572097778,395555,1778978414.2210522,2085.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
2876,13397.784195423126,395755,1778978415.7926755,2086.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
2877,13399.407724618912,395955,1778978417.4162047,2087.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
2878,13399.76240682602,396000,1778978417.770887,,,,0.0002656871802173555,-0.009999999776482582,0.009999999776482582,-0.8194220662117004,2.411231517791748,,,,,,,,,,,,,,,,,
2879,13400.791288614273,396129,1778978418.7997687,2088.0,174.0,-0.7400000095367432,,,,,,,,,,,,,,,,,,,,,,
2880,13402.117807626724,396289,1778978420.1262877,2089.0,160.0,-0.6000000238418579,,,,,,,,,,,,,,,,,,,,,,
2881,13403.79883146286,396489,1778978421.8073115,2090.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
2882,13403.873975992203,396500,1778978421.882456,,,,0.0004655612865462899,-0.009999999776482582,0.009999999776482582,-0.8206576108932495,2.407181978225708,,,,,,,,,,,,,,,,,
2883,13405.39016032219,396689,1778978423.3986404,2091.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
2884,13407.089699983597,396889,1778978425.09818,2092.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
2885,13408.002222299576,397000,1778978426.0107024,,,,0.0001858437608461827,-0.009999999776482582,0.009999999776482582,-0.8200773596763611,2.403888463973999,,,,,,,,,,,,,,,,,
2886,13408.704979658127,397089,1778978426.7134597,2093.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
2887,13410.283308267593,397289,1778978428.2917883,2094.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
2888,13411.919858932495,397489,1778978429.928339,2095.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
2889,13412.003492355347,397500,1778978430.0119724,,,,0.00029705901397392154,-0.009999999776482582,0.009999999776482582,-0.8178341388702393,2.4073941707611084,,,,,,,,,,,,,,,,,
2890,13413.539977550507,397689,1778978431.5484576,2096.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
2891,13415.153846025467,397889,1778978433.162326,2097.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
2892,13416.075741291046,398000,1778978434.0842214,,,,0.0005026432918384671,-0.009999999776482582,0.009999999776482582,-0.8211487531661987,2.399517059326172,,,,,,,,,,,,,,,,,
2893,13416.787928581238,398089,1778978434.7964087,2098.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
2894,13417.577300310135,398193,1778978435.5857804,2099.0,104.0,-0.03999999910593033,,,,,,,,,,,,,,,,,,,,,,
2895,13419.216633558273,398393,1778978437.2251136,2100.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
2896,13420.114421129227,398500,1778978438.1229012,,,,0.00024736177874729037,-0.009999999776482582,0.009999999776482582,-0.8184065222740173,2.406458854675293,,,,,,,,,,,,,,,,,
2897,13420.886100292206,398593,1778978438.8945804,2101.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
2898,13422.484667539597,398793,1778978440.4931476,2102.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
2899,13424.1422393322,398993,1778978442.1507194,2103.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
2900,13424.201623678207,399000,1778978442.2101038,,,,0.0002384594117756933,-0.009999999776482582,0.009999999776482582,-0.8199871778488159,2.4031758308410645,,,,,,,,,,,,,,,,,
2901,13425.82337641716,399193,1778978443.8318565,2104.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
2902,13427.498439073563,399393,1778978445.5069191,2105.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
2903,13427.872382640839,399444,1778978445.8808627,2106.0,51.0,0.49000000953674316,,,,,,,,,,,,,,,,,,,,,,
2904,13428.358899116516,399500,1778978446.3673792,,,,0.0003105266659986228,-0.009999999776482582,0.009999999776482582,-0.8223459124565125,2.401122570037842,,,,,,,,,,,,,,,,,
2905,13429.175949573517,399608,1778978447.1844296,2107.0,164.0,-0.6399999856948853,,,,,,,,,,,,,,,,,,,,,,
2906,13430.814954996109,399808,1778978448.823435,2108.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
2907,13431.685754060745,399915,1778978449.6942341,2109.0,107.0,-0.07000000029802322,,,,,,,,,,,,,,,,,,,,,,
2908,13687.997902870178,400000,1778978706.006383,,,,,,,,,"{'_type': 'video-file', 'path': 'media/videos/eval/video_19_9e827eb9f50aa71d11d9.mp4', 'sha256': '9e827eb9f50aa71d11d95f7ebbe4ae7d2ec15de1eba72cc2eb1f347f06a64afc', 'size': 692327}",,,,,,,,,,,,,,,,
2909,13726.386528968811,400000,1778978744.395009,,,,0.00020628218771889806,-0.009999999776482582,0.009999999776482582,-0.81718909740448,2.4022669792175293,,0.0,198.8800048828125,0.0,-1.9687999486923218,39.66666793823242,43.29999923706055,200.0,-2.0,0.0,0.0,0.6499999761581421,1.2000000476837158,0.019999999552965164,0.0,0.0,1.0
2910,13726.412720918655,400001,1778978744.421201,2110.0,86.0,-0.8600000143051147,,,,,,,,,,,,,,,,,,,,,,
2911,13727.310428380966,400104,1778978745.3189085,2111.0,103.0,-0.029999999329447746,,,,,,,,,,,,,,,,,,,,,,
2912,13729.066816091537,400304,1778978747.0752962,2112.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
2913,13729.272735118866,400328,1778978747.2812152,2113.0,24.0,0.7599999904632568,,,,,,,,,,,,,,,,,,,,,,
2914,13730.894999980927,400500,1778978748.90348,,,,0.000306806992739439,-0.009999999776482582,0.009999999776482582,-0.8192914724349976,2.409470319747925,,,,,,,,,,,,,,,,,
2915,13731.208152770996,400528,1778978749.2166328,2114.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
2916,13732.922903776169,400728,1778978750.9313838,2115.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
2917,13734.636945486069,400928,1778978752.6454256,2116.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
2918,13735.206218719482,401000,1778978753.2146988,,,,0.0003403181326575577,-0.009999999776482582,0.009999999776482582,-0.8195162415504456,2.4054768085479736,,,,,,,,,,,,,,,,,
2919,13736.284068346024,401128,1778978754.2925484,2117.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
2920,13738.074943780899,401328,1778978756.0834239,2118.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
2921,13739.679741382599,401500,1778978757.6882215,,,,0.00020620560098905116,-0.009999999776482582,0.009999999776482582,-0.8195520043373108,2.4104795455932617,,,,,,,,,,,,,,,,,
2922,13739.916147232056,401528,1778978757.9246273,2119.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
2923,13740.730740070343,401602,1778978758.7392201,2120.0,74.0,0.25999999046325684,,,,,,,,,,,,,,,,,,,,,,
2924,13742.47730088234,401802,1778978760.485781,2121.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
2925,13743.610125303268,401931,1778978761.6186054,2122.0,129.0,-0.28999999165534973,,,,,,,,,,,,,,,,,,,,,,
2926,13744.145150661469,402000,1778978762.1536307,,,,0.00023551887716166675,-0.009999999776482582,0.009999999776482582,-0.8189329504966736,2.4074418544769287,,,,,,,,,,,,,,,,,
2927,13745.303235054016,402131,1778978763.3117151,2123.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
2928,13747.047770738602,402331,1778978765.0562508,2124.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
2929,13747.74691772461,402416,1778978765.7553978,2125.0,85.0,0.15000000596046448,,,,,,,,,,,,,,,,,,,,,,
2930,13748.42840218544,402500,1778978766.4368823,,,,0.00026036670897156,-0.009023437276482582,0.009999999776482582,-0.819407045841217,2.41176176071167,,,,,,,,,,,,,,,,,
2931,13749.420654773712,402616,1778978767.4291348,2126.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
2932,13751.172026395798,402816,1778978769.1805065,2127.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
2933,13752.867727041245,403000,1778978770.876207,,,,0.00023046409478411078,-0.009999999776482582,0.009999999776482582,-0.8194323778152466,2.399939775466919,,,,,,,,,,,,,,,,,
2934,13752.977771520615,403016,1778978770.9862516,2128.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
2935,13754.805567502975,403216,1778978772.8140476,2129.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
2936,13755.324382543564,403272,1778978773.3328626,2130.0,56.0,0.4399999976158142,,,,,,,,,,,,,,,,,,,,,,
2937,13757.088215827942,403472,1778978775.096696,2131.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
2938,13757.337025880814,403500,1778978775.345506,,,,0.0003514582640491426,-0.009999999776482582,0.009999999776482582,-0.8186318874359131,2.4070680141448975,,,,,,,,,,,,,,,,,
2939,13758.76808309555,403672,1778978776.7765632,2132.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
2940,13760.541048765182,403872,1778978778.5495288,2133.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
2941,13761.704540967941,404000,1778978779.713021,,,,0.0011578822741284966,-0.009999999776482582,0.009999999776482582,-0.8205550312995911,2.405534505844116,,,,,,,,,,,,,,,,,
2942,13762.286176204681,404072,1778978780.2946563,2134.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
2943,13764.065301656723,404272,1778978782.0737817,2135.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
2944,13765.81726193428,404472,1778978783.825742,2136.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
2945,13766.106083869934,404500,1778978784.114564,,,,0.0018860762938857079,-0.009999999776482582,0.009999999776482582,-0.8200434446334839,2.4016151428222656,,,,,,,,,,,,,,,,,
2946,13767.549813270569,404672,1778978785.5582933,2137.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
2947,13769.254821777344,404872,1778978787.2633018,2138.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
2948,13770.460077762604,405000,1778978788.4685578,,,,0.0009578921599313617,-0.009999999776482582,0.009999999776482582,-0.8183547258377075,2.403265953063965,,,,,,,,,,,,,,,,,
2949,13771.009862422943,405072,1778978789.0183425,2139.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
2950,13772.880796432495,405272,1778978790.8892765,2140.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
2951,13774.659342765808,405472,1778978792.6678228,2141.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
2952,13774.91406416893,405500,1778978792.9225442,,,,0.0005760897183790803,-0.009999999776482582,0.009999999776482582,-0.8209019899368286,2.3945558071136475,,,,,,,,,,,,,,,,,
2953,13776.49305486679,405672,1778978794.501535,2142.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
2954,13778.28756737709,405872,1778978796.2960474,2143.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
2955,13779.385199308395,406000,1778978797.3936794,,,,0.0005660010501742363,-0.009999999776482582,0.009999999776482582,-0.8188144564628601,2.3953537940979004,,,,,,,,,,,,,,,,,
2956,13779.989794015884,406072,1778978797.998274,2144.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
2957,13780.9484333992,406188,1778978798.9569135,2145.0,116.0,-0.1599999964237213,,,,,,,,,,,,,,,,,,,,,,
2958,13782.66096997261,406388,1778978800.66945,2146.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
2959,13783.660897016525,406500,1778978801.669377,,,,0.0007388043450191617,-0.009999999776482582,0.009999999776482582,-0.8200382590293884,2.3952903747558594,,,,,,,,,,,,,,,,,
2960,13784.448226213455,406588,1778978802.4567063,2147.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
2961,13786.145593166351,406788,1778978804.1540732,2148.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
2962,13787.782443761826,406988,1778978805.7909238,2149.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
2963,13787.902190685272,407000,1778978805.9106708,,,,0.0005505281733348966,-0.009999999776482582,0.009999999776482582,-0.8214645981788635,2.394355297088623,,,,,,,,,,,,,,,,,
2964,13789.176394701004,407138,1778978807.1848748,2150.0,150.0,-0.5,,,,,,,,,,,,,,,,,,,,,,
2965,13790.941900491714,407338,1778978808.9503806,2151.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
2966,13792.292979240417,407500,1778978810.3014593,,,,0.00038961676182225347,-0.009999999776482582,0.009999999776482582,-0.8213761448860168,2.3834567070007324,,,,,,,,,,,,,,,,,
2967,13792.57815027237,407538,1778978810.5866303,2152.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
2968,13794.379113197327,407722,1778978812.3875933,2153.0,184.0,-0.8399999737739563,,,,,,,,,,,,,,,,,,,,,,
2969,13795.035424232483,407797,1778978813.0439043,2154.0,75.0,0.25,,,,,,,,,,,,,,,,,,,,,,
2970,13796.781559944153,407997,1778978814.79004,2155.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
2971,13796.809057474136,408000,1778978814.8175375,,,,0.0003089627716690302,-0.009999999776482582,0.009999999776482582,-0.8192780613899231,2.3941400051116943,,,,,,,,,,,,,,,,,
2972,13798.533149957657,408197,1778978816.54163,2156.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
2973,13800.268507480621,408397,1778978818.2769876,2157.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
2974,13801.17929816246,408500,1778978819.1877782,,,,0.0003883067984133959,-0.009999999776482582,0.009999999776482582,-0.8190594911575317,2.3839287757873535,,,,,,,,,,,,,,,,,
2975,13802.046391248703,408597,1778978820.0548713,2158.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
2976,13803.777047634125,408797,1778978821.7855277,2159.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
2977,13804.152172327042,408833,1778978822.1606524,2160.0,36.0,0.6399999856948853,,,,,,,,,,,,,,,,,,,,,,
2978,13805.596338510513,409000,1778978823.6048186,,,,0.00028276522061787546,-0.009999999776482582,0.009999999776482582,-0.8224957585334778,2.39216947555542,,,,,,,,,,,,,,,,,
2979,13805.837454319,409033,1778978823.8459344,2161.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
2980,13807.670973062515,409233,1778978825.6794531,2162.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
2981,13809.35123705864,409433,1778978827.3597171,2163.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
2982,13810.049316644669,409500,1778978828.0577967,,,,0.000448712264187634,-0.009999999776482582,0.009999999776482582,-0.8203550577163696,2.3912932872772217,,,,,,,,,,,,,,,,,
2983,13811.193080186844,409633,1778978829.2015603,2164.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
2984,13812.920464515686,409833,1778978830.9289446,2165.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
2985,13851.160962343216,410000,1778978869.1694424,,,,0.0004180159594397992,-0.009999999776482582,0.009999999776482582,-0.8187233805656433,2.3838300704956055,,0.0,185.82000732421875,0.0,-1.7381999492645264,,28.461538314819336,,,,,,1.0199999809265137,0.11999999731779099,,,6.0
2986,13851.166583776474,410001,1778978869.1750638,2166.0,168.0,-1.6799999475479126,,,,,,,,,,,,,,,,,,,,,,
2987,13853.073156118393,410201,1778978871.0816362,2167.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
2988,13854.7865421772,410401,1778978872.7950222,2168.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
2989,13855.594427347183,410500,1778978873.6029074,,,,0.0004763206816278398,-0.009999999776482582,0.009999999776482582,-0.8205779194831848,2.3793282508850098,,,,,,,,,,,,,,,,,
2990,13855.727843999863,410520,1778978873.736324,2169.0,119.0,-0.1899999976158142,,,,,,,,,,,,,,,,,,,,,,
2991,13857.345419883728,410720,1778978875.3539,2170.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
2992,13857.546849012375,410747,1778978875.555329,2171.0,27.0,0.7300000190734863,,,,,,,,,,,,,,,,,,,,,,
2993,13859.215075016022,410947,1778978877.223555,2172.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
2994,13859.621872901917,411000,1778978877.630353,,,,0.0003842785954475403,-0.009999999776482582,0.009999999776482582,-0.8213350772857666,2.3842904567718506,,,,,,,,,,,,,,,,,
2995,13860.510926246643,411108,1778978878.5194063,2173.0,161.0,-0.6100000143051147,,,,,,,,,,,,,,,,,,,,,,
2996,13862.106757879257,411308,1778978880.115238,2174.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
2997,13863.687198638916,411500,1778978881.6956787,,,,0.0004592748882714659,-0.009999999776482582,0.009999999776482582,-0.8197818994522095,2.3853936195373535,,,,,,,,,,,,,,,,,
2998,13863.741906642914,411508,1778978881.7503867,2175.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
2999,13865.354336977005,411708,1778978883.362817,2176.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
3000,13865.584406137466,411737,1778978883.5928862,2177.0,29.0,0.7099999785423279,,,,,,,,,,,,,,,,,,,,,,
3001,13867.181349754333,411937,1778978885.1898298,2178.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
3002,13867.671045541763,412000,1778978885.6795256,,,,0.00038219528505578637,-0.009999999776482582,0.009999999776482582,-0.8206256031990051,2.3815841674804688,,,,,,,,,,,,,,,,,
3003,13868.775529146194,412137,1778978886.7840092,2179.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
3004,13870.38965344429,412337,1778978888.3981335,2180.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
3005,13871.677424907684,412500,1778978889.685905,,,,0.0005665780627168715,-0.009999999776482582,0.009999999776482582,-0.8218924403190613,2.367445945739746,,,,,,,,,,,,,,,,,
3006,13871.919288158417,412533,1778978889.9277682,2181.0,196.0,-0.9599999785423279,,,,,,,,,,,,,,,,,,,,,,
3007,13873.667861938477,412733,1778978891.676342,2182.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
3008,13875.47206902504,412933,1778978893.480549,2183.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
3009,13876.06727719307,413000,1778978894.0757573,,,,0.0003568250685930252,-0.009999999776482582,0.009999999776482582,-0.8231720328330994,2.363959789276123,,,,,,,,,,,,,,,,,
3010,13877.102968454361,413133,1778978895.1114485,2184.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
3011,13878.737620592117,413333,1778978896.7461007,2185.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
3012,13880.103815078735,413500,1778978898.1122952,,,,0.000459608796518296,-0.009999999776482582,0.009999999776482582,-0.8234416842460632,2.369502067565918,,,,,,,,,,,,,,,,,
3013,13880.367504119873,413533,1778978898.3759842,2186.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
3014,13882.089383602142,413733,1778978900.0978637,2187.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
3015,13883.766512393951,413933,1778978901.7749925,2188.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
3016,13884.380002737045,414000,1778978902.3884828,,,,0.0005954145453870296,-0.009999999776482582,0.009999999776482582,-0.8241831064224243,2.3654942512512207,,,,,,,,,,,,,,,,,
3017,13885.543013334274,414133,1778978903.5514934,2189.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
3018,13887.117758274078,414333,1778978905.1262383,2190.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
3019,13888.518057107925,414500,1778978906.5265372,,,,0.0005108157638460398,-0.009999999776482582,0.009999999776482582,-0.8221709132194519,2.3699750900268555,,,,,,,,,,,,,,,,,
3020,13888.753940105438,414533,1778978906.7624202,2191.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
3021,13890.381611347198,414733,1778978908.3900914,2192.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
3022,13892.041874170303,414933,1778978910.0503542,2193.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
3023,13892.634685277939,415000,1778978910.6431653,,,,0.0006121298065409064,-0.009999999776482582,0.009999999776482582,-0.8211597800254822,2.3716118335723877,,,,,,,,,,,,,,,,,
3024,13893.797184944153,415133,1778978911.805665,2194.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
3025,13895.399247646332,415333,1778978913.4077277,2195.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
3026,13896.796401500702,415500,1778978914.8048816,,,,0.0005100341513752937,-0.009999999776482582,0.009999999776482582,-0.8221213817596436,2.366319179534912,,,,,,,,,,,,,,,,,
3027,13897.0405523777,415533,1778978915.0490324,2196.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
3028,13897.736244916916,415619,1778978915.744725,2197.0,86.0,0.14000000059604645,,,,,,,,,,,,,,,,,,,,,,
3029,13899.321740627289,415819,1778978917.3302207,2198.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
3030,13900.818122148514,416000,1778978918.8266022,,,,0.0016855685971677303,-0.009999999776482582,0.009999999776482582,-0.82233726978302,2.367098569869995,,,,,,,,,,,,,,,,,
3031,13900.954359769821,416019,1778978918.9628398,2199.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
3032,13902.283383369446,416176,1778978920.2918634,2200.0,157.0,-0.5699999928474426,,,,,,,,,,,,,,,,,,,,,,
3033,13903.886257886887,416376,1778978921.894738,2201.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
3034,13904.943248987198,416500,1778978922.951729,,,,0.0005265554646030068,-0.009999999776482582,0.009999999776482582,-0.8195686936378479,2.3672497272491455,,,,,,,,,,,,,,,,,
3035,13905.583236694336,416576,1778978923.5917168,2202.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
3036,13907.243953227997,416776,1778978925.2524333,2203.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
3037,13908.882547616959,416976,1778978926.8910277,2204.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
3038,13909.103782176971,417000,1778978927.1122622,,,,0.0003521737817209214,-0.009999999776482582,0.009999999776482582,-0.8200089335441589,2.372318983078003,,,,,,,,,,,,,,,,,
3039,13909.675288200378,417065,1778978927.6837683,2205.0,89.0,0.10999999940395355,,,,,,,,,,,,,,,,,,,,,,
3040,13911.232153892517,417265,1778978929.240634,2206.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
3041,13912.938671588898,417465,1778978930.9471517,2207.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
3042,13913.203204631805,417500,1778978931.2116847,,,,0.0003748325980268419,-0.009999999776482582,0.009999999776482582,-0.8227121829986572,2.366898775100708,,,,,,,,,,,,,,,,,
3043,13914.27048611641,417635,1778978932.2789662,2208.0,170.0,-0.699999988079071,,,,,,,,,,,,,,,,,,,,,,
3044,13915.88830780983,417835,1778978933.896788,2209.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
3045,13917.267228126526,418000,1778978935.2757082,,,,0.0002820930676534772,-0.009999999776482582,0.009999999776482582,-0.8224325776100159,2.377260684967041,,,,,,,,,,,,,,,,,
3046,13917.513970136642,418035,1778978935.5224502,2210.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
3047,13919.177941322327,418235,1778978937.1864214,2211.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
3048,13920.27062535286,418367,1778978938.2791054,2212.0,132.0,-0.3199999928474426,,,,,,,,,,,,,,,,,,,,,,
3049,13921.33663225174,418500,1778978939.3451123,,,,0.00041407649405300617,-0.009999999776482582,0.009999999776482582,-0.8222368955612183,2.3664474487304688,,,,,,,,,,,,,,,,,
3050,13921.908072710037,418567,1778978939.9165528,2213.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
3051,13923.601902246475,418767,1778978941.6103823,2214.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
3052,13925.261555194855,418967,1778978943.2700353,2215.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
3053,13925.521056175232,419000,1778978943.5295362,,,,0.0002498763205949217,-0.009999999776482582,0.009999999776482582,-0.8242160677909851,2.3708295822143555,,,,,,,,,,,,,,,,,
3054,13926.850398540497,419167,1778978944.8588786,2216.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
